category,gender,ratio_hw,ratio_jf,ratio_fw,ratio_fj
Heart,Female,1.207455349138987,0.8616501676080282,0.9144602687568886,1.0612894921096148
Heart,Female,1.1330048291269292,0.8734321027560285,0.9046058494483722,1.0356910933248022
Heart,Female,1.155936322025316,0.8484285541929735,0.9107592185154464,1.073466014332535
Heart,Male,1.2283715354001337,0.8663418337421636,0.8992290885623869,1.0379610605644736
Heart,Male,1.1998773878849909,0.8756347330390509,0.9121158866016393,1.0416625245505895
Heart,Male,1.1544040246815312,0.8684143485286477,0.918615484715039,1.0578078152110764
Heart,Female,1.2047432484008145,0.8765314183829804,0.9156356403159989,1.0446124589637158
Heart,Female,1.2002698641375835,0.8709259500432013,0.9021836460418335,1.0358901879052769
Heart,Male,1.2133226669383863,0.862102083419089,0.908526376719917,1.0538501114818208
Heart,Female,1.189510547419546,0.8870232703297328,0.9145375130059994,1.031018625549743
Heart,Female,1.2885675903058327,0.8706797072874776,0.9195608885379613,1.0561414040563417
Heart,Female,1.1575569096412575,0.8453680698134165,0.9309294766157293,1.1012120162300396
Heart,Female,1.1973568578388922,0.8874712110989403,0.8821168717024965,0.9939667458172377
Heart,Female,1.2317072509557088,0.877605807296667,0.8958352691520098,1.0207718108788453
Heart,Female,1.1992655108824888,0.8559018414505184,0.9166009871278163,1.0709183492051257
Heart,Female,1.1550352127926575,0.8911946013676009,0.8673486761749488,0.973242740523721
Heart,Female,1.1618100554696464,0.8766224827920251,0.8971816030041324,1.0234526499327588
Heart,Female,1.2023790956512281,0.876307657588089,0.9058497202143235,1.0337119758916005
Heart,Female,1.2430301768321192,0.8754262170900801,0.9120108143972511,1.0417906119247584
Heart,Female,1.2049306650820417,0.8861071857854869,0.8763060793793578,0.9889391412649013
Heart,Female,1.2171850773571717,0.8966649649379662,0.8720867089004204,0.9725892535131601
Heart,Female,1.182094473435044,0.8847804628374198,0.9065382624798853,1.0245911845438924
Heart,Female,1.1869553239473745,0.8784320733934601,0.8911012162364668,1.014422450211847
Heart,Female,1.1899393566811356,0.8702262675816771,0.912745482446693,1.0488599533810614
Heart,Female,1.1934926693148487,0.8725023771092973,0.9016238932183166,1.0333770048919548
Heart,Female,1.2258909752442249,0.8825180166095823,0.9093810104074764,1.0304390316031113
Heart,Female,1.18584413187439,0.8723645407588089,0.9003081571939853,1.0320320406545527
Heart,Female,1.157078861808615,0.8640842880203008,0.939643256321322,1.0874439789596613
Heart,Male,1.2066800417213113,0.9204021123656885,0.863821396767207,0.9385260911091856
Heart,Male,1.1444546609007158,0.8722844956518283,0.9258137938854534,1.0613667885884233
Heart,Female,1.1947300290310965,0.8837788610721524,0.8953237114354647,1.01306305329515
Heart,Female,1.263764185204745,0.887837295565776,0.9052230522252708,1.0195821427488196
Heart,Female,1.1757542659036433,0.8748162631708407,0.9006353660582513,1.029513743598944
Heart,Female,1.1913588774811015,0.8861357552206972,0.9123583391404452,1.0295920616736847
Heart,Female,1.1799979400401295,0.8765565994787363,0.8955119517609481,1.0216247898806352
Heart,Male,1.2239914243242829,0.8543940579460715,0.9224739100352505,1.0796820289841906
Heart,Female,1.1900212984129594,0.8754053758539464,0.8899642149539039,1.0166309683508117
Heart,Female,1.1729996293203346,0.8709414745144372,0.9095606153184607,1.0443418322976918
Heart,Male,1.1818689061309762,0.8812085062664464,0.8981398587126344,1.0192137868912814
Heart,Female,1.1819020101584863,0.9161315088226691,0.8687345074277423,0.9482639763631345
Heart,Female,1.2190198459116757,0.8617975134055624,0.9201813280718951,1.067746557350366
Heart,Female,1.1732444216253795,0.8634799257982262,0.9084739446901272,1.0521077763913356
Heart,Male,1.1921259745044297,0.8787725015471796,0.9110499691738767,1.0367301748403244
Heart,Female,1.2751781788688292,0.8828452705075204,0.8914005887394857,1.0096906202227793
Heart,Male,1.1440590125206556,0.8483860931817198,0.9322629613466044,1.0988663874136826
Heart,Female,1.2069106083627772,0.8509051406189883,0.9165382831995922,1.0771333247944175
Heart,Female,1.2236608812296612,0.8845532794253919,0.8983929349515871,1.0156459264219624
